date,ron95,ron97,diesel,ron95_budi95,USD,index,state,division,Rate,fuel_pressure,inflation_pressure,fx_pressure,policy_pressure,raw_cfpi,cfpi,cfpi_trend,risk_flag
2021-02-01,1.9,2.2,2.07,1.9,4.054,118.6,Perak,overall,1.75,0.7908394361028037,1.3947769437872362,0.3285420634514789,0,0.7774067436966625,89.46750451964051,24.107870261093495,Severe
2021-02-01,1.9,2.2,2.07,1.9,4.054,120.4,Pahang,overall,1.75,0.7908394361028037,1.2762649072540495,0.3285420634514789,0,0.7091938098726057,87.29114105137627,24.457759671830154,Severe
2021-02-01,1.9,2.2,2.07,1.9,4.054,123.2,Negeri Sembilan,overall,1.75,0.7908394361028037,1.4616257176666543,0.3285420634514789,0,0.7277318670022477,86.94888549706793,23.299414669703218,Severe
2021-02-01,1.9,2.2,2.07,1.9,4.054,120.3,Melaka,overall,1.75,0.7908394361028037,1.4283879323601267,0.3285420634514789,0,0.8353406106984274,92.27820351710771,22.464403556501495,Severe
2021-02-01,1.9,2.2,2.07,1.9,4.054,121.9,Kelantan,overall,1.75,0.7908394361028037,1.4939619124796524,0.3285420634514789,0,0.9067458028009598,95.00738601161827,15.651534011934842,Severe
2021-02-01,1.9,2.2,2.07,1.9,4.054,119.8,Kedah,overall,1.75,0.7908394361028037,1.5135968220926241,0.3285420634514789,0,0.6979522905093486,82.07652651253625,27.975896867493994,Severe
2021-02-01,1.9,2.2,2.07,1.9,4.054,125.7,Johor,overall,1.75,0.7908394361028037,1.598018809056862,0.3285420634514789,0,0.6458805253548188,82.31596983115507,21.539912667654562,Severe
2021-02-01,1.9,2.2,2.07,1.9,4.054,115.9,Perlis,overall,1.75,0.7908394361028037,1.4834686636463488,0.3285420634514789,0,0.765991141775512,87.38232194407304,27.13927374852016,Severe
2021-03-01,2.05,2.35,2.15,2.05,4.0535,124.6,W.P. Putrajaya,overall,1.75,0.8308397680692831,1.5644183658263158,1.6060412975318545,0,1.0355367898399284,99.99999999999999,10.479553782832824,Severe
2021-03-01,2.05,2.35,2.15,2.05,4.0535,117.9,W.P. Labuan,overall,1.75,0.8308397680692831,1.8215113672751744,1.6060412975318545,0,1.024516306120245,100.0,7.001051170853245,Severe
2021-03-01,2.05,2.35,2.15,2.05,4.0535,124.7,W.P. Kuala Lumpur,overall,1.75,0.8308397680692831,1.6888309729874535,1.6060412975318545,0,1.0034755216771467,99.31849322258931,15.226151489676056,Severe
2021-03-01,2.05,2.35,2.15,2.05,4.0535,119.2,Terengganu,overall,1.75,0.8308397680692831,1.6725120863581688,1.6060412975318545,0,1.022476255422179,100.0,7.232465333429843,Severe
2021-03-01,2.05,2.35,2.15,2.05,4.0535,126.5,Selangor,overall,1.75,0.8308397680692831,1.698100500105109,1.6060412975318545,0,1.0128616303038147,100.0,15.841982697652469,Severe
2021-03-01,2.05,2.35,2.15,2.05,4.0535,117.1,Sarawak,overall,1.75,0.8308397680692831,1.7975591427864903,1.6060412975318545,0,1.0358702366971324,100.0,10.421162192851313,Severe
2021-03-01,2.05,2.35,2.15,2.05,4.0535,114.7,Sabah,overall,1.75,0.8308397680692831,1.8233175492484406,1.6060412975318545,0,1.02602468360407,100.0,11.30272179573113,Severe
2021-03-01,2.05,2.35,2.15,2.05,4.0535,124.9,Pulau Pinang,overall,1.75,0.8308397680692831,1.599244877155018,1.6060412975318545,0,1.002719026549154,100.0,13.683139795563179,Severe
2021-03-01,2.05,2.35,2.15,2.05,4.0535,116.2,Perlis,overall,1.75,0.8308397680692831,1.6312554948590001,1.6060412975318545,0,1.0143305000766898,100.0,12.617678055926959,Severe
2021-03-01,2.05,2.35,2.15,2.05,4.0535,120.9,Pahang,overall,1.75,0.8308397680692831,1.605111235897769,1.6060412975318545,0,0.974773699677777,100.0,12.708858948623728,Severe
2021-03-01,2.05,2.35,2.15,2.05,4.0535,123.6,Negeri Sembilan,overall,1.75,0.8308397680692831,1.6654733236933634,1.6060412975318545,0,1.0109040166945473,100.0,13.051114502932066,Severe
2021-03-01,2.05,2.35,2.15,2.05,4.0535,120.6,Melaka,overall,1.75,0.8308397680692831,1.574192350903961,1.6060412975318545,0,1.0016541434189237,100.0,7.721796482892287,Severe
2021-03-01,2.05,2.35,2.15,2.05,4.0535,122.2,Kelantan,overall,1.75,0.8308397680692831,1.594112031003437,1.6060412975318545,0,1.012223083033876,100.0,4.992613988381734,Severe
2021-03-01,2.05,2.35,2.15,2.05,4.0535,120.3,Kedah,overall,1.75,0.8308397680692831,1.6483777593983013,1.6060412975318545,0,1.0178467347601374,100.0,17.923473487463752,Severe
2021-03-01,2.05,2.35,2.15,2.05,4.0535,126.2,Johor,overall,1.75,0.8308397680692831,1.716354636694708,1.6060412975318545,0,1.0335537794337677,100.0,17.684030168844927,Severe
2021-03-01,2.05,2.35,2.15,2.05,4.0535,118.9,Perak,overall,1.75,0.8308397680692831,1.5954228473858374,1.6060412975318545,0,0.9972063970442004,100.0,10.532495480359486,Severe
2021-04-01,2.05,2.52,2.15,2.05,4.1465,114.9,Sabah,overall,1.75,-0.6791662057939689,1.8086769163493726,1.8926537957364427,0,0.957761067496946,96.87706729786383,-3.1229327021361684,Severe
2021-04-01,2.05,2.52,2.15,2.05,4.1465,118.0,W.P. Labuan,overall,1.75,-0.6791662057939689,1.8096903506872541,1.8926537957364427,0,0.9564823691084796,96.53478747899,-3.4652125210100024,Severe
2021-04-01,2.05,2.52,2.15,2.05,4.1465,124.9,W.P. Kuala Lumpur,overall,1.75,-0.6791662057939689,1.7396731492968092,1.8926537957364427,0,0.9106289541190065,94.73735308399333,-4.581140138595984,Severe
2021-04-01,2.05,2.52,2.15,2.05,4.1465,119.6,Terengganu,overall,1.75,-0.6791662057939689,1.7284651772049628,1.8926537957364427,0,0.9216280298786427,95.39998669123342,-4.600013308766577,Severe
2021-04-01,2.05,2.52,2.15,2.05,4.1465,126.6,Selangor,overall,1.75,-0.6791662057939689,1.7670111993618616,1.8926537957364427,0,0.9213433873005533,95.7384397345343,-4.261560265465704,Severe
2021-04-01,2.05,2.52,2.15,2.05,4.1465,117.1,Sarawak,overall,1.75,-0.6791662057939689,1.7667840831853747,1.8926537957364427,0,0.9517757876808096,96.19360524006626,-3.806394759933738,Severe
2021-04-01,2.05,2.52,2.15,2.05,4.1465,124.9,Pulau Pinang,overall,1.75,-0.6791662057939689,1.7239574726581683,1.8926537957364427,0,0.903351288680593,94.74420460430481,-5.255795395695188,Severe
2021-04-01,2.05,2.52,2.15,2.05,4.1465,124.5,W.P. Putrajaya,overall,1.75,-0.6791662057939689,1.6299409302136645,1.8926537957364427,0,0.9364187269436893,94.61008754390511,-5.389912456094876,Severe
2021-04-01,2.05,2.52,2.15,2.05,4.1465,119.0,Perak,overall,1.75,-0.6791662057939689,1.7167883664748733,1.8926537957364427,0,0.8985490620113907,95.27247691471838,-4.727523085281618,Severe
2021-04-01,2.05,2.52,2.15,2.05,4.1465,126.4,Johor,overall,1.75,-0.6791662057939689,1.764071487142403,1.8926537957364427,0,0.9418856857900937,95.81848549916961,-4.181514500830389,Severe
2021-04-01,2.05,2.52,2.15,2.05,4.1465,120.5,Kedah,overall,1.75,-0.6791662057939689,1.7517634504023918,1.8926537957364427,0,0.9226698806733505,94.66730400760774,-5.33269599239226,Severe
2021-04-01,2.05,2.52,2.15,2.05,4.1465,122.5,Kelantan,overall,1.75,-0.6791662057939689,1.7391368834145302,1.8926537957364427,0,0.9125750400905192,95.28330449917489,-4.716695500825111,Severe
